time(ns),Re(J'=2;m=-2:J'=2;m=-2),Im(J'=2;m=-2:J'=2;m=-2),Re(J'=2;m=-2:J'=2;m=-1),Im(J'=2;m=-2:J'=2;m=-1),Re(J'=2;m=-2:J'=2;m=0),Im(J'=2;m=-2:J'=2;m=0),Re(J'=2;m=-2:J'=2;m=1),Im(J'=2;m=-2:J'=2;m=1),Re(J'=2;m=-2:J'=2;m=2),Im(J'=2;m=-2:J'=2;m=2),Re(J'=2;m=-1:J'=2;m=-2),Im(J'=2;m=-1:J'=2;m=-2),Re(J'=2;m=-1:J'=2;m=-1),Im(J'=2;m=-1:J'=2;m=-1),Re(J'=2;m=-1:J'=2;m=0),Im(J'=2;m=-1:J'=2;m=0),Re(J'=2;m=-1:J'=2;m=1),Im(J'=2;m=-1:J'=2;m=1),Re(J'=2;m=-1:J'=2;m=2),Im(J'=2;m=-1:J'=2;m=2),Re(J'=2;m=0:J'=2;m=-2),Im(J'=2;m=0:J'=2;m=-2),Re(J'=2;m=0:J'=2;m=-1),Im(J'=2;m=0:J'=2;m=-1),Re(J'=2;m=0:J'=2;m=0),Im(J'=2;m=0:J'=2;m=0),Re(J'=2;m=0:J'=2;m=1),Im(J'=2;m=0:J'=2;m=1),Re(J'=2;m=0:J'=2;m=2),Im(J'=2;m=0:J'=2;m=2),Re(J'=2;m=1:J'=2;m=-2),Im(J'=2;m=1:J'=2;m=-2),Re(J'=2;m=1:J'=2;m=-1),Im(J'=2;m=1:J'=2;m=-1),Re(J'=2;m=1:J'=2;m=0),Im(J'=2;m=1:J'=2;m=0),Re(J'=2;m=1:J'=2;m=1),Im(J'=2;m=1:J'=2;m=1),Re(J'=2;m=1:J'=2;m=2),Im(J'=2;m=1:J'=2;m=2),Re(J'=2;m=2:J'=2;m=-2),Im(J'=2;m=2:J'=2;m=-2),Re(J'=2;m=2:J'=2;m=-1),Im(J'=2;m=2:J'=2;m=-1),Re(J'=2;m=2:J'=2;m=0),Im(J'=2;m=2:J'=2;m=0),Re(J'=2;m=2:J'=2;m=1),Im(J'=2;m=2:J'=2;m=1),Re(J'=2;m=2:J'=2;m=2),Im(J'=2;m=2:J'=2;m=2),Re(J=1;m=-1:J=1;m=-1),Im(J=1;m=-1:J=1;m=-1),Re(J=1;m=-1:J=1;m=0),Im(J=1;m=-1:J=1;m=0),Re(J=1;m=-1:J=1;m=1),Im(J=1;m=-1:J=1;m=1),Re(J=1;m=0:J=1;m=-1),Im(J=1;m=0:J=1;m=-1),Re(J=1;m=0:J=1;m=0),Im(J=1;m=0:J=1;m=0),Re(J=1;m=0:J=1;m=1),Im(J=1;m=0:J=1;m=1),Re(J=1;m=1:J=1;m=-1),Im(J=1;m=1:J=1;m=-1),Re(J=1;m=1:J=1;m=0),Im(J=1;m=1:J=1;m=0),Re(J=1;m=1:J=1;m=1),Im(J=1;m=1:J=1;m=1),Re(J=1;m=-1:J'=2;m=-2),Im(J=1;m=-1:J'=2;m=-2),Re(J=1;m=-1:J'=2;m=-1),Im(J=1;m=-1:J'=2;m=-1),Re(J=1;m=-1:J'=2;m=0),Im(J=1;m=-1:J'=2;m=0),Re(J=1;m=-1:J'=2;m=1),Im(J=1;m=-1:J'=2;m=1),Re(J=1;m=-1:J'=2;m=2),Im(J=1;m=-1:J'=2;m=2),Re(J=1;m=0:J'=2;m=-2),Im(J=1;m=0:J'=2;m=-2),Re(J=1;m=0:J'=2;m=-1),Im(J=1;m=0:J'=2;m=-1),Re(J=1;m=0:J'=2;m=0),Im(J=1;m=0:J'=2;m=0),Re(J=1;m=0:J'=2;m=1),Im(J=1;m=0:J'=2;m=1),Re(J=1;m=0:J'=2;m=2),Im(J=1;m=0:J'=2;m=2),Re(J=1;m=1:J'=2;m=-2),Im(J=1;m=1:J'=2;m=-2),Re(J=1;m=1:J'=2;m=-1),Im(J=1;m=1:J'=2;m=-1),Re(J=1;m=1:J'=2;m=0),Im(J=1;m=1:J'=2;m=0),Re(J=1;m=1:J'=2;m=1),Im(J=1;m=1:J'=2;m=1),Re(J=1;m=1:J'=2;m=2),Im(J=1;m=1:J'=2;m=2),Re(J'=2;m=-2:J=1;m=-1),Im(J'=2;m=-2:J=1;m=-1),Re(J'=2;m=-2:J=1;m=0),Im(J'=2;m=-2:J=1;m=0),Re(J'=2;m=-2:J=1;m=1),Im(J'=2;m=-2:J=1;m=1),Re(J'=2;m=-1:J=1;m=-1),Im(J'=2;m=-1:J=1;m=-1),Re(J'=2;m=-1:J=1;m=0),Im(J'=2;m=-1:J=1;m=0),Re(J'=2;m=-1:J=1;m=1),Im(J'=2;m=-1:J=1;m=1),Re(J'=2;m=0:J=1;m=-1),Im(J'=2;m=0:J=1;m=-1),Re(J'=2;m=0:J=1;m=0),Im(J'=2;m=0:J=1;m=0),Re(J'=2;m=0:J=1;m=1),Im(J'=2;m=0:J=1;m=1),Re(J'=2;m=1:J=1;m=-1),Im(J'=2;m=1:J=1;m=-1),Re(J'=2;m=1:J=1;m=0),Im(J'=2;m=1:J=1;m=0),Re(J'=2;m=1:J=1;m=1),Im(J'=2;m=1:J=1;m=1),Re(J'=2;m=2:J=1;m=-1),Im(J'=2;m=2:J=1;m=-1),Re(J'=2;m=2:J=1;m=0),Im(J'=2;m=2:J=1;m=0),Re(J'=2;m=2:J=1;m=1),Im(J'=2;m=2:J=1;m=1)
0.0,0.04012626111759284,5.885045313215574e-18,0.04944750147602847,-0.05290513464128847,0.04535540986032986,0.15607977737096643,-0.049447501476028395,0.05290513464128844,0.04012626111759285,4.445009111121872e-17,0.04944750147602843,0.05290513464128846,0.13068769747240497,-6.375886549080349e-17,-0.14989460201518004,0.25213635174359267,-0.1306876974724049,1.4966340825025792e-17,0.04944750147602849,0.05290513464128851,0.04535540986032988,-0.15607977737096643,-0.14989460201518012,-0.2521363517435925,0.6583720828200049,2.238891009176992e-17,0.14989460201518004,0.25213635174359267,0.045355409860329904,-0.15607977737096645,-0.04944750147602842,-0.052905134641288425,-0.13068769747240497,3.642466184419478e-17,0.14989460201518004,-0.2521363517435926,0.13068769747240497,-4.3142206570120896e-17,-0.04944750147602845,-0.05290513464128846,0.040126261117592855,-1.2981077978178874e-17,0.04944750147602842,-0.05290513464128842,0.04535540986032993,0.15607977737096645,-0.049447501476028416,0.05290513464128854,0.040126261117592814,-5.253868497383242e-18,-2.001392001681545e-17,2.547402334859169e-17,5.1642375423102465e-18,-1.8774606480166668e-17,5.5450213797066126e-18,-4.798090539580728e-17,7.001273504714295e-17,-1.7474097405909625e-17,-4.105083945164692e-17,-3.7010762943936905e-17,-8.797857196480574e-18,-3.985392229723594e-17,-2.6580983995494422e-18,4.213481545078976e-17,3.9872697510606817e-17,-1.6488239346949854e-17,1.5094587355076985e-17,1.4243145515404194e-17,2.3002823150292826e-17,-2.147876158302397e-17,4.895000304353755e-17,2.0397191708933193e-17,3.1849346134578097e-17,-4.1190839922255897e-17,2.6388098038249366e-17,-8.900502284243791e-18,-1.3564000343449752e-18,1.1353726413451797e-18,-1.055641337051331e-17,1.5964943040231958e-17,-3.039698679826311e-17,1.0801020766259551e-17,-5.658381166528029e-19,6.564026552495054e-17,-1.0045426606158943e-17,-4.041001520955402e-17,-7.292731460655581e-17,4.0611999653504784e-17,-3.4118738015004834e-17,1.8005460178336238e-17,-3.3852491844171906e-18,-7.157772762763874e-18,3.20082835385609e-17,2.91328320241547e-17,6.732359884488112e-18,5.2718465222184734e-17,2.90621828023174e-17,3.477212801070565e-17,-1.1753510102342059e-17,-8.758119998707716e-18,-1.3812865708747931e-17,-2.5377236760148512e-17,1.6098832667369765e-17,-2.7775820889527315e-17,-7.137263418408696e-19,1.7139827792883072e-17,6.791165968333083e-18,-2.7164659367181254e-17,2.13585751308846e-17,5.208064443854967e-19,1.770874468982005e-17,-5.896824185527846e-17,-1.778645076527731e-17,-5.183365628694577e-17,2.3543019318677373e-17,3.41053346381383e-17,-1.2384690779523507e-17,4.2554064892919556e-17,-5.800914166631912e-17,-5.1318671922492456e-18,-2.0698951494080152e-17,-1.1619160599146218e-16,1.58506996674927e-17,6.741323344852814e-17,2.7201914374709025e-17,-2.4833195629938974e-17,-6.443782883103208e-18,1.0820981382638466e-17
1.0,0.03766919491450228,2.4214846931050594e-17,0.04632488521203928,-0.049625775919431604,0.04252574487376598,0.14628298567467685,-0.04638861677164993,0.04960416866337778,0.037616264863935094,-4.94537050726641e-05,0.04632488521203929,0.04962577591943159,0.12234699401703371,-7.048043764318542e-17,-0.1404172973027253,0.23591998098413663,-0.12239690260763712,-0.00011053330844135462,0.046324944170891225,0.04949522908086977,0.04252574487376593,-0.14628298567467685,-0.14041729730272537,-0.23591998098413655,0.6160777068683018,5.362398848143284e-17,0.14026143876170938,0.23614308000235135,0.0422739447922657,-0.14613327065867032,-0.04638861677164993,-0.04960416866337774,-0.1223969026076371,0.00011053330844139862,0.14026143876170938,-0.23614308000235126,0.12244693509421661,-2.2232151836010396e-17,-0.046388557812798,-0.049473567732740024,0.03761626486393507,4.945370507269348e-05,0.046324944170891204,-0.0494952290808697,0.04227394479226572,0.14613327065867032,-0.04638855781279798,0.04947356773274006,0.03756347772971325,-1.880652669718358e-17,2.2913572660499586e-05,4.9346857663553165e-17,-0.00012137859531693224,0.00014363346494261327,-0.00012023814304742514,-2.3875520355582422e-05,-0.00012137859531686663,-0.00014363346494265444,0.0015433357611155298,-4.2393471268846923e-17,0.0004872663686886539,0.0008801856778660797,-0.00012023814304743927,2.3875520355590838e-05,0.00048726636868868573,-0.0008801856778661506,0.0006558231646004913,1.5271897873409547e-17,0.0007739459892962473,-0.0005139488373911812,0.0002747032302264948,-0.0016516491316186654,0.002869575576801831,0.002425299380151448,-0.00027630745936413196,0.0016520747057317045,0.0007721837786650506,-0.0005142427484133019,-0.007321456800942778,-0.002128963407250595,-0.01180851129413799,0.007027200762640729,2.142861490989339e-06,-0.030835284176755087,0.011819677057784117,-0.007019399116141998,-0.007313964295613873,-0.002116360052667902,-0.0035257284314061956,0.0035033654283147153,0.00027949268405286063,0.008953204779358726,-0.017585111450822675,-0.009736625974262473,-0.0002715180055377223,-0.008957109644202389,-0.0035161750228541143,0.0035030715172925607,0.0007739459892962012,0.0005139488373911657,-0.007321456800942801,0.0021289634072506063,-0.0035257284314061397,-0.003503365428314707,0.00027470323022642565,0.0016516491316187429,-0.011808511294137949,-0.007027200762640754,0.0002794926840529006,-0.008953204779358704,0.00286957557680185,-0.0024252993801515176,2.1428614908999464e-06,0.03083528417675513,-0.017585111450822713,0.009736625974262487,-0.0002763074593641765,-0.0016520747057317332,0.011819677057784143,0.007019399116141998,-0.00027151800553776306,0.00895710964420237,0.0007721837786650769,0.0005142427484133456,-0.007313964295613808,0.002116360052667924,-0.0035161750228541334,-0.003503071517292516
2.0,0.03539888322163345,2.4490987746849226e-17,0.04326354256506777,-0.046521476391450524,0.039813206228231236,0.13678569455189135,-0.04350458122850999,0.04643983176007353,0.035198532287576974,-0.0001870001118050296,0.043263542565067745,0.04652147639145047,0.1140144125275663,-6.592633863813131e-17,-0.1311061980955587,0.21949855914091515,-0.11420169246949138,-0.00041656249724955,0.04326444032832629,0.04602963487377261,0.039813206228231215,-0.13678569455189132,-0.13110619809555873,-0.21949855914091512,0.5733350390593398,3.455142928864022e-17,0.1305196042512283,0.2203381331447863,0.038865283120796366,-0.13622184630727188,-0.04350458122850999,-0.04643983176007352,-0.11420169246949133,0.0004165624972495962,0.1305196042512283,-0.22033813314478623,0.1143908300316072,9.080145251844885e-18,-0.043503683465251373,-0.045947173038224695,0.03519853228757693,0.0001870001118050597,0.04326444032832627,-0.046029634873772596,0.03886528312079636,0.13622184630727188,-0.0435036834652514,0.04594717303822479,0.03500033072458793,-4.624844575573195e-18,8.773702375091373e-05,6.513703821637717e-17,-0.00046523037315458516,0.0005498852127823698,-0.0004606512080813843,-9.180554804460344e-05,-0.00046523037315453577,-0.000549885212782422,0.00591327444230081,-2.5394239664586036e-17,0.0018672440794216558,0.00337390117133323,-0.00046065120808139523,9.180554804460303e-05,0.0018672440794216874,-0.0033739011713333333,0.002514649009854289,1.8477322863463553e-17,0.0014691925658049504,-0.0009732753503501597,0.0005165211640608667,-0.003120335009597635,0.005413262149182967,0.00458249891957339,-0.0005287700819731622,0.0031235733231320226,0.0014557359878301732,-0.0009755281313407968,-0.01389040628331131,-0.004047209348861461,-0.022295348397535702,0.0133084899603607,1.6348988105548785e-05,-0.05822617206794384,0.022380596029939567,-0.013248893322086586,-0.01383317059091722,-0.0039509251181997045,-0.006695387445088709,0.006647371228195066,0.0005531068988977747,0.016923364871858602,-0.03321659171295897,-0.01839549908642634,-0.0004921843471362179,-0.016953185688714397,-0.006622377936883386,0.006645118447204359,0.00146919256580495,0.0009732753503501486,-0.013890406283311322,0.004047209348861513,-0.006695387445088694,-0.006647371228195009,0.000516521164060805,0.003120335009597722,-0.022295348397535632,-0.013308489960360697,0.0005531068988978138,-0.016923364871858547,0.005413262149182993,-0.004582498919573456,1.6348988105456086e-05,0.058226172067943886,-0.03321659171295892,0.018395499086426362,-0.0005287700819731595,-0.0031235733231320816,0.022380596029939637,0.013248893322086577,-0.0004921843471362465,0.01695318568871434,0.00145573598783021,0.0009755281313408585,-0.013833170590917154,0.003950925118199717,-0.006622377936883365,-0.006645118447204274
3.0,0.03330017563527979,3.603605443250201e-17,0.04027343308411539,-0.043583580406934566,0.03721486551709906,0.127600744809122,-0.040786181762750374,0.04341017146242603,0.032873396140112955,-0.00039765706745536333,0.04027343308411541,0.04358358040693451,0.10574961863232656,-7.438269135403277e-17,-0.12199724100167675,0.20302836315248338,-0.10614273942172907,-0.0008808245828089468,0.040277754176945645,0.042544102557840364,0.03721486551709903,-0.12760074480912204,-0.12199724100167683,-0.2030283631524833,0.530534849131392,1.6345695922618923e-17,0.1207597018877954,0.20479932563590125,0.03521417065178987,-0.1264098433448575,-0.04078618176275039,-0.04341017146242601,-0.10614273942172907,0.0008808245828090065,0.12075970188779545,-0.20479932563590125,0.10654474846227781,4.7326360056710815e-17,-0.04078186066992003,-0.0423667738303589,0.03287339614011292,0.0003976570674553699,0.04027775417694564,-0.042544102557840364,0.03521417065178984,0.1264098433448575,-0.04078186066992008,0.04236677383035896,0.03245692341437858,-4.338277597379117e-18,0.00018853791766062047,6.202105903400453e-17,-0.0010014074349127889,0.0011813094430086367,-0.0009908032922695546,-0.0001986651025190943,-0.0010014074349127481,-0.0011813094430087137,0.012720569462939833,-1.1152707454207511e-17,0.00401782895229009,0.007263209898989587,-0.000990803292269539,0.0001986651025190685,0.004017828952290101,-0.007263209898989723,0.005416201700571749,9.041997611924022e-18,0.0020914675470710153,-0.001379892282687195,0.0007234180335485892,-0.004406186059906762,0.00762485683239734,0.0064720514566533474,-0.0007628081367390535,0.004416540401616922,0.002048186112965848,-0.001387183315855368,-0.019754608607360696,-0.005775161431757168,-0.031449940997894804,0.018870512962742964,5.254675421825382e-05,-0.08215048554745533,0.03172404136789072,-0.018678711228776318,-0.019570402027975522,-0.0054652468093596635,-0.009537061257651051,0.009455414627966247,0.0008411585965552881,0.023917641034839617,-0.04688981104114769,-0.025977473326661962,-0.0006450675737323186,-0.02401356863362982,-0.009301924554848054,0.009448123594797918,0.0020914675470710274,0.0013798922826871699,-0.019754608607360717,0.005775161431757216,-0.009537061257651013,-0.009455414627966154,0.0007234180335485048,0.004406186059906861,-0.03144994099789473,-0.018870512962742954,0.0008411585965553467,-0.023917641034839513,0.00762485683239737,-0.006472051456653438,5.254675421809769e-05,0.08215048554745534,-0.046889811041147623,0.02597747332666198,-0.0007628081367390319,-0.0044165404016169845,0.03172404136789079,0.01867871122877631,-0.0006450675737323342,0.0240135686336298,0.002048186112965847,0.0013871833158554184,-0.019570402027975508,0.005465246809359678,-0.009301924554848004,-0.009448123594797879
4.0,0.031359122220448996,4.288178184033683e-17,0.03736298430171991,-0.04080343567946068,0.034726747726166046,0.118737778898669,-0.03822473547448903,0.04051262861705632,0.030640479059200455,-0.000667994677750574,0.03736298430171996,0.04080343567946061,0.09760857445051428,-8.912744377190951e-17,-0.11312242290469053,0.18665620195789154,-0.09825683125893445,-0.0014677936959969213,0.03737595569945299,0.039072528703436304,0.03472674772616601,-0.11873777889866904,-0.11312242290469061,-0.1866562019578915,0.48804371408167146,1.8088716316290643e-17,0.11106693445335739,0.1895970659695644,0.03140166856569502,-0.11675654043868021,-0.03822473547448906,-0.04051262861705629,-0.09825683125893436,0.001467793695996953,0.11106693445335744,-0.18959706596956433,0.09893166874168213,5.087284777922417e-17,-0.03821176407675582,-0.03876998619480383,0.030640479059200414,0.0006679946777505353,0.037375955699453,-0.03907252870343631,0.031401668565695005,0.1167565404386802,-0.03821176407675588,0.03876998619480385,0.029952732948813322,2.8688761838713825e-18,0.00031938181629144393,6.113498092862408e-17,-0.0017003608320443474,0.0020003152653802377,-0.0016805729721441785,-0.0003398374494339915,-0.0017003608320443103,-0.00200031526538029,0.021580733243685826,1.7778129684459194e-18,0.006818798820636888,0.012334845328218132,-0.0016805729721441893,0.0003398374494339861,0.006818798820636921,-0.012334845328218283,0.009204712417469034,-1.7898948450914318e-17,0.0026461520809248048,-0.0017359111770420832,0.0008940633322362057,-0.005511355626008953,0.009503161040762138,0.008097039843384935,-0.0009828790323086567,0.005534514475406091,0.0025485375389759715,-0.0017524983622842108,-0.0249600695259129,-0.007331249614385862,-0.03927801568002199,0.023742385374795564,0.00011844437921776504,-0.10262712007746597,0.039895926103405546,-0.02330943804569346,-0.02454425637906314,-0.006631563030463627,-0.012076861826502014,0.01194993149053989,0.001159820701969634,0.029951845487254797,-0.05862090051847191,-0.032494477953851846,-0.0007171216625751079,-0.03016823343595293,-0.011545563511299952,0.011933344305297619,0.002646152080924825,0.0017359111770420903,-0.02496006952591293,0.007331249614385935,-0.012076861826501981,-0.011949931490539781,0.0008940633322361001,0.005511355626009054,-0.0392780156800219,-0.023742385374795578,0.0011598207019697369,-0.02995184548725467,0.009503161040762188,-0.008097039843385053,0.0001184443792175586,0.10262712007746597,-0.05862090051847187,0.03249447795385177,-0.0009828790323086192,-0.005534514475406186,0.03989592610340562,0.02330943804569351,-0.0007171216625751929,0.030168233435952936,0.0025485375389759763,0.001752498362284295,-0.024544256379063167,0.006631563030463645,-0.01154556351129991,-0.011933344305297598
5.0,0.029562882763031192,5.72000334755713e-17,0.03453922577680732,-0.038172487568409186,0.03234412147382839,0.11020359593077596,-0.03581204358536812,0.037744156333423165,0.028498818254199722,-0.0009860156199576237,0.03453922577680737,0.038172487568409144,0.089643074800685,-7.942346133936265e-17,-0.1045098991358693,0.1705183208640542,-0.09057690222033518,-0.002143986947050083,0.03456927505151032,0.035646638608901035,0.032344121473828355,-0.11020359593077593,-0.10450989913586935,-0.17051832086405413,0.4462014412058139,-2.266949277341734e-17,0.10152045718746694,0.17479442394914962,0.02750435547455217,-0.10731595578779009,-0.035812043585368145,-0.037744156333423186,-0.09057690222033511,0.0021439869470501445,0.10152045718746702,-0.1747944239491495,0.09157211256125837,8.563967520359723e-17,-0.03578199431066494,-0.03519119186176729,0.028498818254199712,0.0009860156199576033,0.034569275051510306,-0.03564663860890103,0.027504355474552176,0.10731595578779002,-0.03578199431066505,0.03519119186176735,0.027506307798234715,1.005972398874998e-17,0.00047441831982129943,8.506060183055301e-17,-0.0025334020356798646,0.0029697341767096416,-0.002500491560764131,-0.0005111506634971341,-0.0025334020356798546,-0.002969734176709705,0.03211821909082769,1.6087097888437438e-17,0.010153016888790263,0.018382004079762822,-0.0025004915607641457,0.0005111506634971185,0.010153016888790294,-0.018382004079763016,0.01372996108459463,-3.5199117344089515e-17,0.003138278423818199,-0.002043602953581282,0.0010277884220537285,-0.006439870394083688,0.011051624837600353,0.00946294281843302,-0.0011925183873753849,0.006482374909564768,0.0029571691044200485,-0.002074721897347917,-0.029550947401203728,-0.00873195907792088,-0.04580034142934669,0.02795534386656638,0.0002196665536524059,-0.1197127541388477,0.04694611082875889,-0.027151191910097544,-0.02877859594926597,-0.007432063220676029,-0.01433897101931839,0.014152401066957376,0.0015213690145464605,0.035049673932800354,-0.06844495617392224,-0.03796858911579848,-0.0006989377948825887,-0.03545123816778661,-0.013350866258286541,0.014121282123190596,0.003138278423818234,0.0020436029535813127,-0.02955094740120376,0.00873195907792095,-0.014338971019318351,-0.014152401066957263,0.0010277884220536535,0.006439870394083814,-0.04580034142934661,-0.027955343866566385,0.0015213690145465257,-0.0350496739328002,0.01105162483760043,-0.00946294281843313,0.00021966655365221878,0.1197127541388477,-0.06844495617392221,0.03796858911579848,-0.0011925183873753495,-0.0064823749095649025,0.04694611082875896,0.027151191910097607,-0.0006989377948826425,0.035451238167786586,0.0029571691044200325,0.002074721897347988,-0.028778595949265993,0.007432063220676025,-0.013350866258286465,-0.014121282123190547
6.0,0.027899641647828627,6.4884322566285e-17,0.0318079166457698,-0.03568236264153912,0.03006175889728739,0.10200248239993936,-0.03354034778212316,0.03510132685886799,0.02644697878039083,-0.0013410428538116654,0.03180791664576986,0.035682362641539116,0.08190036954473046,-1.193217562449721e-16,-0.09618409752119451,0.1547395152806029,-0.08313209006520868,-0.0028782183730956374,0.03186698193563989,0.03229572455182602,0.030061758897287332,-0.10200248239993935,-0.09618409752119456,-0.15473951528060284,0.40531900398732196,1.2899547203770459e-17,0.09219285549830727,0.16044724771260627,0.023593663932619774,-0.09813670924006689,-0.033540347782123156,-0.03510132685886801,-0.08313209006520857,0.0028782183730956834,0.09219285549830734,-0.16044724771260613,0.08448410323774484,5.448158897768128e-17,-0.033481282492252906,-0.03166153853623828,0.02644697878039083,0.0013410428538116314,0.0318669819356399,-0.032295724551826,0.023593663932619774,0.09813670924006682,-0.03348128249225302,0.03166153853623831,0.025135013501616475,2.7640034491073882e-17,0.0006479595766456587,8.923281719185915e-17,-0.0034729354131825545,0.004053336610966929,-0.0034220467087090305,-0.0007088164029081934,-0.00347293541318256,-0.004053336610967031,0.04397017820828579,2.0690592916589002e-17,0.013907508108559397,0.02520593471508602,-0.003422046708709085,0.0007088164029081787,0.01390750810855943,-0.025205934715086278,0.018848187471065533,-2.902064633822977e-17,0.00357253294087666,-0.0023053621416257485,0.0011245385054890217,-0.007197462057257542,0.012277951415526954,0.010577394926955547,-0.0013943933749289647,0.007266188820467576,0.0032757249690308927,-0.002357054342283921,-0.03356948948488523,-0.00999190321387492,-0.051051377969147466,0.031542400775269215,0.00035990632606294586,-0.1334983539825469,0.05292775280625759,-0.03022275181303491,-0.032301977375446975,-0.007858101549105233,-0.016345699226466726,0.01608335336440436,0.0019344565544293694,0.039241910526715225,-0.07641418886760895,-0.042431054911688255,-0.0005844753259885427,-0.0399001807217359,-0.014721602982136584,0.016031661163746005,0.003572532940876713,0.002305362141625764,-0.03356948948488525,0.00999190321387499,-0.016345699226466674,-0.01608335336440424,0.0011245385054889545,0.007197462057257677,-0.051051377969147396,-0.031542400775269194,0.0019344565544294522,-0.03924191052671505,0.012277951415527021,-0.010577394926955665,0.0003599063260627624,0.13349835398254686,-0.0764141888676089,0.04243105491168822,-0.0013943933749289348,-0.0072661888204677205,0.05292775280625765,0.030222751813035013,-0.0005844753259886051,0.039900180721735914,0.0032757249690308528,0.0023570543422839815,-0.03230197737544701,0.00785810154910524,-0.01472160298213648,-0.016031661163745995
7.0,0.02635852824832183,7.27668171283289e-17,0.02917366636795046,-0.03332494124499757,0.027874165045019588,0.09413651870379276,-0.03140228945281996,0.032580426894791056,0.024483155495221735,-0.0017236142786714347,0.02917366636795053,0.03332494124499751,0.07442287085341963,-8.956007484627252e-17,-0.08816584682757209,0.13943244945936323,-0.07594781650502257,-0.0036418020447133003,0.029277289363564857,0.029046437879322415,0.027874165045019637,-0.09413651870379275,-0.0881658468275721,-0.13943244945936314,0.3656769761116582,-1.918590578775075e-17,0.08314974350634471,0.14660432463400966,0.019735346271863165,-0.08926194440021577,-0.031402289452819976,-0.032580426894791084,-0.0759478165050225,0.003641802044713336,0.08314974350634483,-0.14660432463400955,0.0776831496867617,6.14848433820801e-17,-0.0312986664572054,-0.028208965459197273,0.02448315549522172,0.0017236142786713898,0.02927728936356489,-0.02904643787932241,0.01973534627186313,0.0892619444002157,-0.03129866645720551,0.028208965459197335,0.02285482419557698,2.0925247119878937e-17,0.000834550592712023,7.635655884440592e-17,-0.004492661383027376,0.005216294013696486,-0.004417950481485912,-0.0009293719708026293,-0.00449266138302741,-0.005216294013696566,0.05678977768453466,4.288281312125982e-17,0.017974405729832988,0.032617321444799396,-0.004417950481485954,0.0009293719708025893,0.01797440572983301,-0.032617321444799674,0.02442287333131494,-3.54096064368713e-17,0.003953263640852142,-0.002523674580714741,0.0011848209567295682,-0.007791385919686805,0.013193670542524209,0.011449943331315715,-0.001590366232891285,0.00789305949718246,0.0035069953734182804,-0.0026026391170757557,-0.037055994264871425,-0.011123917038513379,-0.0550778514766797,0.03453800516961344,0.0005410888216775391,-0.1441055314889492,0.05789668744217869,-0.0325506512551242,-0.03514706910498307,-0.007909371955537004,-0.018117557844313473,0.01776237879073269,0.0024044103077565655,0.04256561624892344,-0.08259604310534323,-0.045921288567318454,-0.000370776881864196,-0.04355566739490953,-0.01566711169231248,0.017683414254371428,0.003953263640852219,0.002523674580714766,-0.037055994264871446,0.011123917038513459,-0.018117557844313438,-0.017762378790732565,0.0011848209567295119,0.007791385919686959,-0.05507785147667964,-0.034538005169613424,0.0024044103077566375,-0.04256561624892326,0.01319367054252426,-0.011449943331315824,0.0005410888216773132,0.14410553148894917,-0.0825960431053432,0.04592128856731842,-0.0015903662328912434,-0.007893059497182647,0.05789668744217877,0.032550651255124345,-0.00037077688186431396,0.04355566739490953,0.003506995373418237,0.002602639117075825,-0.035147069104983136,0.007909371955536997,-0.01566711169231238,-0.01768341425437147
