time(ns),"Re(F'=0;m_F'=0,F'=0;m_F'=0)","Im(F'=0;m_F'=0,F'=0;m_F'=0)","Re(F=1;m_F=-1,F=1;m_F=-1)","Im(F=1;m_F=-1,F=1;m_F=-1)","Re(F=1;m_F=-1,F=1;m_F=0)","Im(F=1;m_F=-1,F=1;m_F=0)","Re(F=1;m_F=-1,F=1;m_F=1)","Im(F=1;m_F=-1,F=1;m_F=1)","Re(F=1;m_F=0,F=1;m_F=-1)","Im(F=1;m_F=0,F=1;m_F=-1)","Re(F=1;m_F=0,F=1;m_F=0)","Im(F=1;m_F=0,F=1;m_F=0)","Re(F=1;m_F=0,F=1;m_F=1)","Im(F=1;m_F=0,F=1;m_F=1)","Re(F=1;m_F=1,F=1;m_F=-1)","Im(F=1;m_F=1,F=1;m_F=-1)","Re(F=1;m_F=1,F=1;m_F=0)","Im(F=1;m_F=1,F=1;m_F=0)","Re(F=1;m_F=1,F=1;m_F=1)","Im(F=1;m_F=1,F=1;m_F=1)","Re(F=1;m_F=-1,F'=0;m_F'=0)","Im(F=1;m_F=-1,F'=0;m_F'=0)","Re(F=1;m_F=0,F'=0;m_F'=0)","Im(F=1;m_F=0,F'=0;m_F'=0)","Re(F=1;m_F=1,F'=0;m_F'=0)","Im(F=1;m_F=1,F'=0;m_F'=0)","Re(F'=0;m_F'=0,F=1;m_F=-1)","Im(F'=0;m_F'=0,F=1;m_F=-1)","Re(F'=0;m_F'=0,F=1;m_F=0)","Im(F'=0;m_F'=0,F=1;m_F=0)","Re(F'=0;m_F'=0,F=1;m_F=1)","Im(F'=0;m_F'=0,F=1;m_F=1)"
10.100000000000001,0.5437597811202446,2.8961532397595773e-16,0.0,0.0,-1.8055593228630336e-35,9.62964972193618e-34,0.0,0.0,-1.9586246025888523e-17,-2.37774973286821e-18,0.456240218879756,5.850582747989541e-16,3.370377402677663e-33,-8.185202263645752e-33,0.0,0.0,-1.0592614694129797e-33,-1.3842621475283258e-34,0.0,0.0,-2.7685242950566515e-34,7.703719777548943e-34,2.070263011253057e-16,0.14022475981024982,-1.3240768367662246e-33,-8.847240682028865e-34,-1.248702373630887e-17,9.566482575582403e-17,-2.070263011253057e-16,-0.14022475981024982,-7.800016274768305e-33,8.762981246961923e-33
10.200000000000001,0.5254190331514077,3.5982507503482833e-16,0.0,0.0,7.974553675978398e-35,9.509279100411977e-34,0.0,0.0,-2.0746532626765575e-17,-2.5374935904489104e-18,0.47458096684859297,5.237010052324391e-16,2.0222264416065976e-33,-8.377795258084476e-33,0.0,0.0,-1.131483842327501e-33,-1.504632769052528e-35,0.0,0.0,-1.6550960459577808e-34,7.824090399073146e-34,5.735287098491162e-17,0.14555302914051957,-1.3240768367662246e-33,-7.52316384526264e-34,-1.198563793717202e-17,9.320509732656715e-17,-5.735287098491162e-17,-0.14555302914051957,-6.644458308135964e-33,9.244463733058732e-33
10.3,0.506792276552412,3.3240242046137925e-16,0.0,0.0,7.372700568357387e-35,7.583349156024741e-34,0.0,0.0,-2.1727662511966674e-17,-2.702755102772091e-18,0.4932077234475885,5.328168768774821e-16,1.1555579666323415e-33,-6.644458308135964e-33,0.0,0.0,-9.14816723583937e-34,9.366338987351987e-35,0.0,0.0,-1.6851887013388314e-34,5.7777898331617076e-34,2.2404963477578776e-16,0.14715802668211744,-1.0592614694129797e-33,-6.831032771498477e-34,-1.186894405802258e-17,9.063190701629454e-17,-2.2404963477578776e-16,-0.14715802668211744,-5.681493335942346e-33,7.800016274768305e-33
10.4,0.48861435827576266,3.790307742686901e-16,0.0,0.0,2.3547502835672063e-34,9.027796614315168e-34,0.0,0.0,-2.2528145974632537e-17,-2.872010936833711e-18,0.5113856417242378,5.158034761656242e-16,-1.925929944387236e-34,-8.762981246961923e-33,0.0,0.0,-1.2037062152420224e-33,2.633107345841924e-34,0.0,0.0,-1.5798644075051544e-35,7.583349156024741e-34,2.2030981705194254e-16,0.1450966769456934,-1.2759285881565438e-33,-5.5182406805001465e-34,-1.2121591726234623e-17,8.800317168619086e-17,-2.2030981705194254e-16,-0.1450966769456934,-4.9111213581874514e-33,9.918539213594265e-33
10.5,0.4715790632723795,3.987167040897363e-16,0.0,0.0,3.4004700580587133e-34,8.787055371266764e-34,0.0,0.0,-2.3148275802137844e-17,-3.0427595517208797e-18,0.528420936727621,4.84695447211455e-16,-1.4925957069001078e-33,-9.051870738620009e-33,0.0,0.0,-1.179632090937182e-33,3.6713039564881683e-34,0.0,0.0,7.560779664488953e-35,7.462978534500539e-34,2.1461843541762344e-16,0.13956691363667742,-1.2759285881565438e-33,-4.092601131822876e-34,-1.2713955484062495e-17,8.537481039053415e-17,-2.1461843541762344e-16,-0.13956691363667742,-3.9963046346035144e-33,1.020742870525235e-32
10.600000000000001,0.4563134030341815,4.3314778345658536e-16,0.0,0.0,3.5810259903450167e-34,8.546314128218359e-34,0.0,0.0,-2.3589973583799127e-17,-3.2116360539926364e-18,0.543686596965819,4.735367382310191e-16,-2.4555606790937257e-33,-8.859277744181285e-33,0.0,0.0,-1.179632090937182e-33,4.875010171730191e-34,0.0,0.0,1.2864610175399114e-34,7.2222372914521344e-34,1.9591662771347829e-16,0.1308954444848599,-1.2277803395468629e-33,-2.8287096058187527e-34,-1.3603837921792525e-17,8.279918360441332e-17,-1.9591662771347829e-16,-0.1308954444848599,-3.4185256512873436e-33,1.0400021699691074e-32
10.700000000000001,0.44335533042692105,3.5655656036091865e-16,0.0,0.0,4.634268928681786e-34,8.185202263645752e-34,0.0,0.0,-2.3856633770633307e-17,-3.3745662513506647e-18,0.5566446695730796,5.482468413114349e-16,-3.009265538105056e-33,-8.762981246961923e-33,0.0,0.0,-1.179632090937182e-33,5.7777898331617076e-34,0.0,0.0,2.211810170507216e-34,7.101866669927932e-34,6.445779407084068e-17,0.11952089176572002,-1.179632090937182e-33,-1.8055593228630336e-34,-1.4738607893315843e-17,8.032372079057631e-17,-6.445779407084068e-17,-0.11952089176572002,-2.5518571763130875e-33,1.0496318196910435e-32
10.8,0.43313563908569963,4.781574943956021e-16,0.0,0.0,6.921310737641629e-34,8.185202263645752e-34,0.0,0.0,-2.3952970115396608e-17,-3.5269523956667934e-18,0.5668643609143009,4.2866791508244824e-16,-5.103714352626175e-33,-1.020742870525235e-32,0.0,0.0,-1.3722250853759055e-33,8.06483164212155e-34,0.0,0.0,4.634268928681786e-34,7.583349156024741e-34,1.5460988448424018e-16,0.10597311369455284,-1.3481509610710651e-33,8.425943506694157e-35,-1.605767565211253e-17,7.798977824436598e-17,-1.5460988448424018e-16,-0.10597311369455284,-3.6111186457260672e-34,1.18444691579815e-32
10.9,0.4259646182937227,3.612339504834746e-16,0.0,0.0,5.597233900875404e-34,6.680569494593224e-34,0.0,0.0,-2.3884868384472454e-17,-3.663882031353467e-18,0.5740353817062779,5.519502754902147e-16,-5.031491979711654e-33,-8.185202263645752e-33,0.0,0.0,-1.0833355937178202e-33,7.583349156024741e-34,0.0,0.0,3.7314892672502695e-34,6.2592723192585165e-34,7.085594643096476e-17,0.0908496348295849,-1.0592614694129797e-33,9.62964972193618e-35,-1.74951968075183e-17,7.583175907313443e-17,-7.085594643096476e-17,-0.0908496348295849,-5.657419211637505e-34,9.725946219155541e-33
11.0,0.4220238306815124,5.10590460133787e-16,0.0,0.0,6.199087008496415e-34,6.138901697734314e-34,0.0,0.0,-2.3659248404455983e-17,-3.780350664795788e-18,0.577976169318488,4.098199440735298e-16,-5.705567460247186e-33,-7.800016274768305e-33,0.0,0.0,-1.0712985315654e-33,8.425943506694157e-34,0.0,0.0,4.152786442584977e-34,5.89816045468591e-34,1.0744844952358035e-16,0.07479019647184398,-9.388908478887775e-34,1.925929944387236e-34,-1.8982891600631366e-17,7.387651621103529e-17,-1.0744844952358035e-16,-0.07479019647184398,2.9852854533482814e-34,1.0014835710813626e-32
11.100000000000001,0.4213631687210691,3.7154919190295535e-16,0.0,0.0,6.43982825154482e-34,5.837975143923809e-34,0.0,0.0,-2.3283937624155153e-17,-3.871488660927548e-18,0.5786368312789314,5.526179435860355e-16,-6.307420567868197e-33,-7.800016274768305e-33,0.0,0.0,-9.990761586508786e-34,9.14816723583937e-34,0.0,0.0,4.7546395502059885e-34,5.356492657827e-34,6.343052109189865e-17,0.058450478856424445,-8.546314128218359e-34,3.1296361596292583e-34,-2.0452865200436768e-17,7.214304799229961e-17,-6.343052109189865e-17,-0.058450478856424445,1.0712985315654e-33,9.437056727497456e-33
11.200000000000001,0.42390313533129886,5.187372972082967e-16,0.0,0.0,6.7407548053553255e-34,5.055566104016494e-34,0.0,0.0,-2.2767557476187873e-17,-3.932782854040504e-18,0.5760968646687017,4.126560165143216e-16,-6.909273675489209e-33,-7.222237291452134e-33,0.0,0.0,-9.268537857363573e-34,9.509279100411977e-34,0.0,0.0,5.115751414778595e-34,4.935195482492292e-34,3.665140720273649e-17,0.04247604545110008,-7.703719777548943e-34,4.2129717533470784e-34,-2.184031840642684e-17,7.06424844583302e-17,-3.665140720273649e-17,-0.04247604545110008,1.7333369499485123e-33,9.051870738620009e-33
11.3,0.4294420921417477,5.197749496625922e-16,0.0,0.0,8.546314128218359e-34,4.333342374871281e-34,0.0,0.0,-2.2119422949193394e-17,-3.960283816266697e-18,0.5705579078582528,4.1971190403164185e-16,-9.10001898722969e-33,-7.414830285890858e-33,0.0,0.0,-9.870390964984584e-34,1.1916691530896022e-33,0.0,0.0,6.98149604840373e-34,4.513898307157584e-34,1.4480152546637728e-17,0.02747751732821551,-7.824090399073146e-34,6.861125426879528e-34,-2.3086046025943482e-17,6.937835169265305e-17,-1.4480152546637728e-17,-0.02747751732821551,4.092601131822876e-33,9.244463733058732e-33
11.4,0.4376680336567533,5.060674525710848e-16,0.0,0.0,7.2824226022142356e-34,3.7916745780123706e-34,0.0,0.0,-2.1349454967039944e-17,-3.9507905293620306e-18,0.5623319663432472,4.3934453674979414e-16,-7.848164523377986e-33,-6.066679324819793e-33,0.0,0.0,-7.703719777548943e-34,1.0111132208032988e-33,0.0,0.0,5.958345765448011e-34,3.7314892672502695e-34,-4.87217646099873e-18,0.014007905315620026,-5.657419211637505e-34,5.7777898331617076e-34,-2.4138631830169012e-17,6.834709146704308e-17,4.87217646099873e-18,-0.014007905315620026,3.274080905458301e-33,7.607423280329582e-33
11.5,0.4481742834125199,4.9886516851449035e-16,0.0,0.0,7.2824226022142356e-34,2.8888949165808538e-34,0.0,0.0,-2.0468104446516847e-17,-3.9020053113162976e-18,0.5518257165874806,4.550740416469986e-16,-8.281498760865114e-33,-5.488900341503622e-33,0.0,0.0,-6.921310737641629e-34,1.0351873451081393e-33,0.0,0.0,6.138901697734314e-34,3.0995435042482077e-34,-3.2247601545027915e-17,0.00254291380514183,-4.694454239443887e-34,6.7407548053553255e-34,-2.4956263807592193e-17,6.753880469911269e-17,3.2247601545027915e-17,-0.00254291380514183,4.044452883213195e-33,7.029644297013411e-33
11.600000000000001,0.46047837479958237,3.975541358861544e-16,0.0,0.0,8.967611303553067e-34,1.5949107351956797e-34,0.0,0.0,-1.9486286296047894e-17,-3.812653206232204e-18,0.539521625200418,5.614428481639915e-16,-1.020742870525235e-32,-5.2963073470648986e-33,0.0,0.0,-6.620384183831123e-34,1.2518544638517033e-33,0.0,0.0,8.004646331359449e-34,2.2870418089598426e-34,5.833816973736577e-17,-0.006535111785774149,-4.333342374871281e-34,9.388908478887775e-34,-2.55081107478878e-17,6.69381799640942e-17,-5.833816973736577e-17,0.006535111785774149,6.307420567868197e-33,6.837051302574687e-33
11.700000000000001,0.4740432788087477,4.647281208620655e-16,0.0,0.0,7.2222372914521344e-34,1.3842621475283258e-34,0.0,0.0,-1.8415321145283858e-17,-3.682561592991706e-18,0.5259567211912528,5.099518183670946e-16,-8.5703882525232e-33,-4.140749380432557e-33,0.0,0.0,-5.085658759397545e-34,1.0592614694129797e-33,0.0,0.0,6.620384183831123e-34,1.8958372890061853e-34,-6.401336565639361e-17,-0.012949085414470395,-2.587968362770348e-34,7.944461020597348e-34,-2.5775220246931328e-17,6.652556280024637e-17,6.401336565639361e-17,0.012949085414470395,5.200010849845537e-33,5.7777898331617076e-33
11.8,0.48830007640300876,4.2077138315821255e-16,0.0,0.0,8.486128817456258e-34,6.018531076210112e-36,0.0,0.0,-1.726688227289841e-17,-3.512697439057965e-18,0.5116999235969917,5.557137234421477e-16,-1.0496318196910435e-32,-3.562970397116386e-33,0.0,0.0,-4.243064408728129e-34,1.2518544638517033e-33,0.0,0.0,8.004646331359449e-34,7.222237291452134e-35,5.4761662110623204e-17,-0.016534598265519427,-1.9560225997682864e-34,1.0592614694129797e-33,-2.5750918225908644e-17,6.627811795142411e-17,-5.4761662110623204e-17,0.016534598265519427,7.318533788671496e-33,4.9111213581874514e-33
11.9,0.5026711458856106,4.2538690278171023e-16,0.0,0.0,6.861125426879528e-34,-7.52316384526264e-37,0.0,0.0,-1.6052945034619645e-17,-3.305161351178895e-18,0.49732885411439,5.597338448765086e-16,-8.859277744181285e-33,-2.8888949165808538e-33,0.0,0.0,-3.352509888545164e-34,9.870390964984584e-34,0.0,0.0,6.861125426879528e-34,8.57640678359941e-35,-7.45287671870434e-17,-0.017242708879122062,-8.125016952883651e-35,8.666684749742561e-34,-2.5440710193809263e-17,6.61710350758954e-17,7.45287671870434e-17,0.017242708879122062,6.162975822039155e-33,4.140749380432557e-33
12.0,0.51659294539606,4.151488526421564e-16,0.0,0.0,7.824090399073146e-34,-1.6795463284548844e-34,0.0,0.0,-1.4785736085765297e-17,-3.063139285607378e-18,0.48340705460394046,5.927021643162327e-16,-1.020742870525235e-32,-1.4444474582904269e-33,0.0,0.0,-1.8055593228630336e-34,1.179632090937182e-33,0.0,0.0,7.763905088311045e-34,-6.770847460736376e-35,-7.067916970349006e-17,-0.015138145326351717,1.0081039552651938e-34,1.1074097180226606e-33,-2.48617039634536e-17,6.617872881205968e-17,7.067916970349006e-17,0.015138145326351717,7.896312771987667e-33,2.744450170751811e-33
12.100000000000001,0.5295375159510031,3.9775506816419833e-16,0.0,0.0,7.342607912976337e-34,-2.174194351280903e-34,0.0,0.0,-1.3477679836018038e-17,-2.7908144102966286e-18,0.47046248404899743,6.218757761522573e-16,-9.822242716374903e-33,-9.14816723583937e-34,0.0,0.0,-5.416677968589101e-35,1.1074097180226606e-33,0.0,0.0,7.763905088311045e-34,-1.156686441209131e-34,-6.509484874395992e-17,-0.0103931366660662,2.1064858766735392e-34,1.1074097180226606e-33,-2.4041591617933975e-17,6.627598634728928e-17,6.509484874395992e-17,0.0103931366660662,8.185202263645752e-33,2.0222264416065976e-33
12.200000000000001,0.5410319083516161,3.838307306381937e-16,0.0,0.0,6.138901697734314e-34,-2.0011615828398623e-34,0.0,0.0,-1.2141339856493383e-17,-2.4932430991504517e-18,0.45896809164838437,6.449778558223631e-16,-8.474091755303838e-33,-8.185202263645752e-34,0.0,0.0,-6.018531076210112e-35,9.027796614315168e-34,0.0,0.0,6.500013562306921e-34,-9.253491529673047e-35,-5.690844257046454e-17,-0.003277254225570162,2.3472271197219437e-34,9.388908478887775e-34,-2.301724455632883e-17,6.643901963271153e-17,5.690844257046454e-17,0.003277254225570162,7.029644297013411e-33,1.829633447167874e-33
12.3,0.5506748437219221,3.7315899962964575e-16,0.0,0.0,6.680569494593224e-34,-3.4606553688208144e-34,0.0,0.0,-1.0789353362544466e-17,-2.176200330031827e-18,0.44932515627807834,6.685136163614633e-16,-9.14816723583937e-33,5.296307347064899e-34,0.0,0.0,1.0833355937178202e-34,1.023150282955719e-33,0.0,0.0,7.101866669927932e-34,-2.3472271197219437e-34,-4.1783142493061955e-17,0.005856213510347239,3.430562713439764e-34,1.1555579666323415e-33,-2.183298886545264e-17,6.664638490874549e-17,4.1783142493061955e-17,-0.005856213510347239,8.377795258084476e-33,3.1296361596292583e-34
12.4,0.5581500473607496,3.63354630359086e-16,0.0,0.0,6.379642940782719e-34,-3.912045199536573e-34,0.0,0.0,-9.434357397963764e-18,-1.8460008093943815e-18,0.441849952639251,6.877125682106213e-16,-9.051870738620009e-33,1.0712985315654e-33,0.0,0.0,1.8657446336251347e-34,9.62964972193618e-34,0.0,0.0,7.041681359165831e-34,-2.6180610181513987e-34,-1.9718948511752138e-17,0.016586710376312215,4.333342374871281e-34,1.1194467801750808e-33,-2.053863862873332e-17,6.687973898575415e-17,1.9718948511752138e-17,-0.016586710376312215,8.5703882525232e-33,-3.6111186457260672e-34
12.5,0.5632358431694029,4.689093722409841e-16,0.0,0.0,5.416677968589101e-34,-4.574083617919685e-34,0.0,0.0,-8.088905921593107e-18,-1.5093029233755163e-18,0.43676415683059755,5.954555367282696e-16,-8.377795258084476e-33,1.9590318653063915e-33,0.0,0.0,3.3703774026776627e-34,8.546314128218359e-34,0.0,0.0,6.319457630020618e-34,-3.340284747296612e-34,4.2894406720515545e-17,0.02844495490834769,5.7777898331617076e-34,1.0592614694129797e-33,-1.9187371787681623e-17,6.712440945334509e-17,-4.2894406720515545e-17,-0.02844495490834769,8.474091755303838e-33,-1.3662065542996954e-33
12.600000000000001,0.5658107548413354,3.619604883157234e-16,0.0,0.0,4.875010171730191e-34,-4.995380793254393e-34,0.0,0.0,-6.765377617866059e-18,-1.1729030959776591e-18,0.43418924515866514,7.135337267081056e-16,-7.703719777548943e-33,2.7564872329042313e-33,0.0,0.0,4.333342374871281e-34,7.462978534500539e-34,0.0,0.0,5.837975143923809e-34,-3.7916745780123706e-34,1.6115292831353385e-17,0.04093278610085719,6.620384183831123e-34,9.990761586508786e-34,-1.7833536650241494e-17,6.736976433593993e-17,-1.6115292831353385e-17,-0.04093278610085719,8.281498760865114e-33,-2.2178287015834263e-33
12.700000000000001,0.565855023713838,4.774898901844881e-16,0.0,0.0,3.972230510298674e-34,-4.2129717533470784e-34,0.0,0.0,-5.475874889426543e-18,-8.435283097723192e-19,0.4341449762861625,6.095673117629105e-16,-6.259272319258517e-33,2.1907453117404808e-33,0.0,0.0,3.6111186457260672e-34,5.657419211637505e-34,0.0,0.0,4.81482486096809e-34,-2.9791728827240055e-34,4.159472365599254e-17,0.05354349756127542,5.7777898331617076e-34,8.425943506694157e-34,-1.653047707070799e-17,6.760937532368279e-17,-4.159472365599254e-17,-0.05354349756127542,7.125940794232773e-33,-1.9138928822348156e-33
12.8,0.56344811515325,3.7314309147319253e-16,0.0,0.0,3.6713039564881683e-34,-5.7777898331617076e-34,0.0,0.0,-4.232115113765095e-18,-5.276344158037795e-19,0.4365518848467508,7.241760547907931e-16,-6.45186531369724e-33,3.9481563859938335e-33,0.0,0.0,5.7777898331617076e-34,5.89816045468591e-34,0.0,0.0,4.81482486096809e-34,-4.604176273300736e-34,6.073157177159149e-17,0.0657818522045215,7.944461020597348e-34,9.027796614315168e-34,-1.5328460824037114e-17,6.784097724011999e-17,-6.073157177159149e-17,-0.0657818522045215,7.703719777548943e-33,-3.827785764469631e-33
12.9,0.5587624393201808,3.845890847833489e-16,0.0,0.0,2.9189875719619043e-34,-6.2592723192585165e-34,0.0,0.0,-3.0453158291496073e-18,-2.3121744118456767e-19,0.44123756067982,7.221246440592351e-16,-5.488900341503622e-33,4.622231866529366e-33,0.0,0.0,6.7407548053553255e-34,4.513898307157584e-34,0.0,0.0,4.152786442584977e-34,-4.875010171730191e-34,7.86757974974564e-17,0.077183007993397,8.666684749742561e-34,8.305572885169955e-34,-1.4272789009466698e-17,6.806623452949704e-17,-7.86757974974564e-17,-0.077183007993397,7.318533788671496e-33,-4.525935369310004e-33
13.0,0.5520536523976396,4.0123924852143547e-16,0.0,0.0,2.1365785320545898e-34,-6.379642940782719e-34,0.0,0.0,-1.926076032731575e-18,4.035557979053159e-20,0.4479463476023612,7.183385098517006e-16,-4.622231866529366e-33,5.103714352626175e-33,0.0,0.0,7.101866669927932e-34,3.7916745780123706e-34,0.0,0.0,3.490748024201865e-34,-5.115751414778595e-34,1.0008947017527492e-16,0.08732965234261583,8.666684749742561e-34,7.763905088311045e-34,-1.3402154806922751e-17,6.829033295217968e-17,-1.0008947017527492e-16,-0.08732965234261583,6.548161810916602e-33,-5.055566104016494e-33
13.100000000000001,0.5436480258401426,4.1832309312851654e-16,0.0,0.0,1.6250033905767303e-34,-6.7407548053553255e-34,0.0,0.0,-8.842562036261409e-19,2.824906378909859e-19,0.45635197415985823,7.106492478232183e-16,-4.237045877651919e-33,5.3926038442842604e-33,0.0,0.0,7.342607912976337e-34,3.009265538105056e-34,0.0,0.0,3.21991412577241e-34,-5.296307347064899e-34,1.186842172046311e-16,0.09586673512633799,9.14816723583937e-34,7.52316384526264e-34,-1.274730803564823e-17,6.852142109986862e-17,-1.186842172046311e-16,-0.09586673512633799,6.355568816477878e-33,-5.681493335942346e-33
13.200000000000001,0.5339274697852413,4.3887638468755103e-16,0.0,0.0,9.328723168125674e-35,-6.7407548053553255e-34,0.0,0.0,7.114001185099582e-20,4.914811318875257e-19,0.4660725302147595,7.023094644912445e-16,-3.562970397116386e-33,5.8259380817713885e-33,0.0,0.0,8.06483164212155e-34,1.8958372890061853e-34,0.0,0.0,2.6782463289135e-34,-5.7176045223996064e-34,1.2687062337812645e-16,0.10251330335637238,9.268537857363573e-34,6.560198873069022e-34,-1.2330068266120148e-17,6.876993156343397e-17,-1.2687062337812645e-16,-0.10251330335637238,5.8740863303810694e-33,-6.066679324819793e-33
13.3,0.5233128693542594,4.534665642979153e-16,0.0,0.0,4.513898307157584e-35,-6.680569494593224e-34,0.0,0.0,9.320793098919203e-19,6.6458932944873445e-19,0.4766871306457415,6.936444205075251e-16,-2.6963019221421302e-33,6.066679324819793e-33,0.0,0.0,8.185202263645752e-34,1.1736135598609718e-34,0.0,0.0,1.9560225997682864e-34,-5.597233900875404e-34,1.3505702955162183e-16,0.10707106945582935,9.509279100411977e-34,5.747697177780657e-34,-1.2162714305752317e-17,6.904781544010065e-17,-1.3505702955162183e-16,-0.10707106945582935,5.3926038442842604e-33,-6.644458308135964e-33
13.4,0.5122464371625948,4.961646852299662e-16,0.0,0.0,-2.7083389842945504e-35,-6.680569494593224e-34,0.0,0.0,1.6916042119374345e-18,8.000929605407917e-19,0.487753562837406,6.530496225441076e-16,-1.877781695777555e-33,6.45186531369724e-33,0.0,0.0,8.305572885169955e-34,1.504632769052528e-36,0.0,0.0,1.2488451983135982e-34,-5.7777898331617076e-34,4.4364197594439183e-17,0.10942948411618889,9.388908478887775e-34,4.724546894824938e-34,-1.2247762337314688e-17,6.936772624707965e-17,-4.4364197594439183e-17,-0.10942948411618889,4.718528363748728e-33,-6.98149604840373e-33
13.5,0.5011738011225171,5.004820492560302e-16,0.0,0.0,-9.855344637294058e-35,-6.620384183831123e-34,0.0,0.0,2.3439273489587222e-18,8.97296358584083e-19,0.4988261988774837,6.579913158250813e-16,-9.14816723583937e-34,6.548161810916602e-33,0.0,0.0,8.666684749742561e-34,-8.313096049015217e-35,0.0,0.0,5.115751414778595e-35,-5.7777898331617076e-34,1.431899053877227e-16,0.10956722824936896,9.509279100411977e-34,3.8969988718460475e-34,-1.257812946157662e-17,6.974219017045907e-17,-1.431899053877227e-16,-0.10956722824936896,3.9963046346035144e-33,-7.222237291452134e-33
13.600000000000001,0.4905265338638261,5.228242743996658e-16,0.0,0.0,-1.8793803680946733e-34,-6.319457630020618e-34,0.0,0.0,2.8845115531168822e-18,9.565069052734474e-19,0.5094734661361747,6.411947555477206e-16,1.4444474582904269e-34,6.644458308135964e-33,0.0,0.0,8.666684749742561e-34,-2.1666711874356403e-34,0.0,0.0,-1.6550960459577808e-35,-5.476863279351202e-34,1.3836588549139203e-16,0.10755018079587116,9.027796614315168e-34,2.6406305096871867e-34,-1.3137664486988222e-17,7.018279893711495e-17,-1.3836588549139203e-16,-0.10755018079587116,2.9851914138002156e-33,-7.318533788671496e-33
13.700000000000001,0.48070579023209714,5.383902359652671e-16,0.0,0.0,-2.8738485888903285e-34,-6.921310737641629e-34,0.0,0.0,3.3101330593207068e-18,9.78978804539882e-19,0.5192942097679036,6.378423022091803e-16,1.0111132208032988e-33,7.800016274768305e-33,0.0,0.0,9.990761586508786e-34,-3.2500067811534605e-34,0.0,0.0,-1.1359977406346586e-34,-6.319457630020618e-34,1.331081847260671e-16,0.10352605462448332,1.0472244072605595e-33,1.504632769052528e-34,-1.3902014080396813e-17,7.069945952781343e-17,-1.331081847260671e-16,-0.10352605462448332,2.262967684655002e-33,-8.666684749742561e-33
13.8,0.4720676547732886,5.541730379653655e-16,0.0,0.0,-2.317134464340893e-34,-6.078716386972213e-34,0.0,0.0,3.618925523083396e-18,9.668273629725152e-19,0.5279323452267122,6.24081508014779e-16,1.131483842327501e-33,6.740754805355325e-33,0.0,0.0,8.546314128218359e-34,-3.550933334963966e-34,0.0,0.0,-8.726870060504662e-35,-5.356492657827e-34,1.2524839874677702e-16,0.0977160163978203,8.666684749742561e-34,1.1134282490988707e-34,-1.4839780341079177e-17,7.129973157939211e-17,-1.2524839874677702e-16,-0.0977160163978203,2.311115933264683e-33,-7.51112678311022e-33
13.9,0.46491071518404337,5.753768508278912e-16,0.0,0.0,-2.96412655503348e-34,-5.7777898331617076e-34,0.0,0.0,3.8104030559965405e-18,9.229179475286303e-19,0.5350892848159574,6.118385968618574e-16,1.817596385015454e-33,6.740754805355325e-33,0.0,0.0,8.425943506694157e-34,-4.032415821060775e-34,0.0,0.0,-1.4745401136714774e-34,-5.2361220363027975e-34,1.160875701605043e-16,0.09040371364411247,8.305572885169955e-34,4.2129717533470784e-35,-1.591391590174115e-17,7.198827882762258e-17,-1.160875701605043e-16,-0.09040371364411247,1.661114577033991e-33,-7.51112678311022e-33
14.0,0.4594662744326294,5.928943763039663e-16,0.0,0.0,-4.363435030252331e-34,-6.018531076210112e-34,0.0,0.0,3.885461046662283e-18,8.507345933649972e-19,0.5405337255673713,6.04149334833375e-16,3.153710283934099e-33,7.414830285890858e-33,0.0,0.0,9.509279100411977e-34,-5.537048590113303e-34,0.0,0.0,-2.8588022611998032e-34,-5.537048590113303e-34,9.608471984937654e-17,0.08192221970835706,9.14816723583937e-34,-1.3240768367662246e-34,-1.708329511573319e-17,7.276645553330251e-17,-9.608471984937654e-17,-0.08192221970835706,3.1296361596292583e-34,-8.377795258084476e-33
14.100000000000001,0.4558914982160201,5.995698800551866e-16,0.0,0.0,-4.062508476441826e-34,-4.875010171730191e-34,0.0,0.0,3.846354151192615e-18,7.542338204385458e-19,0.5441085017839806,6.038326475777942e-16,3.407993221903976e-33,6.162975822039155e-33,0.0,0.0,7.583349156024741e-34,-5.597233900875404e-34,0.0,0.0,-2.7083389842945504e-34,-4.574083617919685e-34,7.879237496946254e-17,0.07263947198849219,7.2222372914521344e-34,-1.3842621475283258e-34,-1.8304394976375407e-17,7.363204275448801e-17,-7.879237496946254e-17,-0.07263947198849219,-9.027796614315168e-35,-7.125940794232773e-33
14.200000000000001,0.4542656705444028,6.055948625029152e-16,0.0,0.0,-5.326400002445949e-34,-4.784732205587039e-34,0.0,0.0,3.696651480023876e-18,6.376895716270208e-19,0.545734329455598,6.019980772807335e-16,4.796769267739459e-33,6.644458308135964e-33,0.0,0.0,8.305572885169955e-34,-6.98149604840373e-34,0.0,0.0,-4.182879097966028e-34,-4.4838056517765335e-34,6.120187449211504e-17,0.06294281910105234,7.824090399073146e-34,-3.069450848867157e-34,-1.9533017239375397e-17,7.457914283831513e-17,-6.120187449211504e-17,-0.06294281910105234,-1.447456723828532e-33,-7.51112678311022e-33
