time(ns),"Re(F'=2;m_F'=-2,F'=2;m_F'=-2)","Im(F'=2;m_F'=-2,F'=2;m_F'=-2)","Re(F'=2;m_F'=-2,F'=2;m_F'=-1)","Im(F'=2;m_F'=-2,F'=2;m_F'=-1)","Re(F'=2;m_F'=-2,F'=2;m_F'=0)","Im(F'=2;m_F'=-2,F'=2;m_F'=0)","Re(F'=2;m_F'=-2,F'=2;m_F'=1)","Im(F'=2;m_F'=-2,F'=2;m_F'=1)","Re(F'=2;m_F'=-2,F'=2;m_F'=2)","Im(F'=2;m_F'=-2,F'=2;m_F'=2)","Re(F'=2;m_F'=-1,F'=2;m_F'=-2)","Im(F'=2;m_F'=-1,F'=2;m_F'=-2)","Re(F'=2;m_F'=-1,F'=2;m_F'=-1)","Im(F'=2;m_F'=-1,F'=2;m_F'=-1)","Re(F'=2;m_F'=-1,F'=2;m_F'=0)","Im(F'=2;m_F'=-1,F'=2;m_F'=0)","Re(F'=2;m_F'=-1,F'=2;m_F'=1)","Im(F'=2;m_F'=-1,F'=2;m_F'=1)","Re(F'=2;m_F'=-1,F'=2;m_F'=2)","Im(F'=2;m_F'=-1,F'=2;m_F'=2)","Re(F'=2;m_F'=0,F'=2;m_F'=-2)","Im(F'=2;m_F'=0,F'=2;m_F'=-2)","Re(F'=2;m_F'=0,F'=2;m_F'=-1)","Im(F'=2;m_F'=0,F'=2;m_F'=-1)","Re(F'=2;m_F'=0,F'=2;m_F'=0)","Im(F'=2;m_F'=0,F'=2;m_F'=0)","Re(F'=2;m_F'=0,F'=2;m_F'=1)","Im(F'=2;m_F'=0,F'=2;m_F'=1)","Re(F'=2;m_F'=0,F'=2;m_F'=2)","Im(F'=2;m_F'=0,F'=2;m_F'=2)","Re(F'=2;m_F'=1,F'=2;m_F'=-2)","Im(F'=2;m_F'=1,F'=2;m_F'=-2)","Re(F'=2;m_F'=1,F'=2;m_F'=-1)","Im(F'=2;m_F'=1,F'=2;m_F'=-1)","Re(F'=2;m_F'=1,F'=2;m_F'=0)","Im(F'=2;m_F'=1,F'=2;m_F'=0)","Re(F'=2;m_F'=1,F'=2;m_F'=1)","Im(F'=2;m_F'=1,F'=2;m_F'=1)","Re(F'=2;m_F'=1,F'=2;m_F'=2)","Im(F'=2;m_F'=1,F'=2;m_F'=2)","Re(F'=2;m_F'=2,F'=2;m_F'=-2)","Im(F'=2;m_F'=2,F'=2;m_F'=-2)","Re(F'=2;m_F'=2,F'=2;m_F'=-1)","Im(F'=2;m_F'=2,F'=2;m_F'=-1)","Re(F'=2;m_F'=2,F'=2;m_F'=0)","Im(F'=2;m_F'=2,F'=2;m_F'=0)","Re(F'=2;m_F'=2,F'=2;m_F'=1)","Im(F'=2;m_F'=2,F'=2;m_F'=1)","Re(F'=2;m_F'=2,F'=2;m_F'=2)","Im(F'=2;m_F'=2,F'=2;m_F'=2)","Re(F=1;m_F=-1,F=1;m_F=-1)","Im(F=1;m_F=-1,F=1;m_F=-1)","Re(F=1;m_F=-1,F=1;m_F=0)","Im(F=1;m_F=-1,F=1;m_F=0)","Re(F=1;m_F=-1,F=1;m_F=1)","Im(F=1;m_F=-1,F=1;m_F=1)","Re(F=1;m_F=0,F=1;m_F=-1)","Im(F=1;m_F=0,F=1;m_F=-1)","Re(F=1;m_F=0,F=1;m_F=0)","Im(F=1;m_F=0,F=1;m_F=0)","Re(F=1;m_F=0,F=1;m_F=1)","Im(F=1;m_F=0,F=1;m_F=1)","Re(F=1;m_F=1,F=1;m_F=-1)","Im(F=1;m_F=1,F=1;m_F=-1)","Re(F=1;m_F=1,F=1;m_F=0)","Im(F=1;m_F=1,F=1;m_F=0)","Re(F=1;m_F=1,F=1;m_F=1)","Im(F=1;m_F=1,F=1;m_F=1)","Re(F=1;m_F=-1,F'=2;m_F'=-2)","Im(F=1;m_F=-1,F'=2;m_F'=-2)","Re(F=1;m_F=-1,F'=2;m_F'=-1)","Im(F=1;m_F=-1,F'=2;m_F'=-1)","Re(F=1;m_F=-1,F'=2;m_F'=0)","Im(F=1;m_F=-1,F'=2;m_F'=0)","Re(F=1;m_F=-1,F'=2;m_F'=1)","Im(F=1;m_F=-1,F'=2;m_F'=1)","Re(F=1;m_F=-1,F'=2;m_F'=2)","Im(F=1;m_F=-1,F'=2;m_F'=2)","Re(F=1;m_F=0,F'=2;m_F'=-2)","Im(F=1;m_F=0,F'=2;m_F'=-2)","Re(F=1;m_F=0,F'=2;m_F'=-1)","Im(F=1;m_F=0,F'=2;m_F'=-1)","Re(F=1;m_F=0,F'=2;m_F'=0)","Im(F=1;m_F=0,F'=2;m_F'=0)","Re(F=1;m_F=0,F'=2;m_F'=1)","Im(F=1;m_F=0,F'=2;m_F'=1)","Re(F=1;m_F=0,F'=2;m_F'=2)","Im(F=1;m_F=0,F'=2;m_F'=2)","Re(F=1;m_F=1,F'=2;m_F'=-2)","Im(F=1;m_F=1,F'=2;m_F'=-2)","Re(F=1;m_F=1,F'=2;m_F'=-1)","Im(F=1;m_F=1,F'=2;m_F'=-1)","Re(F=1;m_F=1,F'=2;m_F'=0)","Im(F=1;m_F=1,F'=2;m_F'=0)","Re(F=1;m_F=1,F'=2;m_F'=1)","Im(F=1;m_F=1,F'=2;m_F'=1)","Re(F=1;m_F=1,F'=2;m_F'=2)","Im(F=1;m_F=1,F'=2;m_F'=2)","Re(F'=2;m_F'=-2,F=1;m_F=-1)","Im(F'=2;m_F'=-2,F=1;m_F=-1)","Re(F'=2;m_F'=-2,F=1;m_F=0)","Im(F'=2;m_F'=-2,F=1;m_F=0)","Re(F'=2;m_F'=-2,F=1;m_F=1)","Im(F'=2;m_F'=-2,F=1;m_F=1)","Re(F'=2;m_F'=-1,F=1;m_F=-1)","Im(F'=2;m_F'=-1,F=1;m_F=-1)","Re(F'=2;m_F'=-1,F=1;m_F=0)","Im(F'=2;m_F'=-1,F=1;m_F=0)","Re(F'=2;m_F'=-1,F=1;m_F=1)","Im(F'=2;m_F'=-1,F=1;m_F=1)","Re(F'=2;m_F'=0,F=1;m_F=-1)","Im(F'=2;m_F'=0,F=1;m_F=-1)","Re(F'=2;m_F'=0,F=1;m_F=0)","Im(F'=2;m_F'=0,F=1;m_F=0)","Re(F'=2;m_F'=0,F=1;m_F=1)","Im(F'=2;m_F'=0,F=1;m_F=1)","Re(F'=2;m_F'=1,F=1;m_F=-1)","Im(F'=2;m_F'=1,F=1;m_F=-1)","Re(F'=2;m_F'=1,F=1;m_F=0)","Im(F'=2;m_F'=1,F=1;m_F=0)","Re(F'=2;m_F'=1,F=1;m_F=1)","Im(F'=2;m_F'=1,F=1;m_F=1)","Re(F'=2;m_F'=2,F=1;m_F=-1)","Im(F'=2;m_F'=2,F=1;m_F=-1)","Re(F'=2;m_F'=2,F=1;m_F=0)","Im(F'=2;m_F'=2,F=1;m_F=0)","Re(F'=2;m_F'=2,F=1;m_F=1)","Im(F'=2;m_F'=2,F=1;m_F=1)"
0.0,0.04012626111759285,-6.938893903907228e-18,0.04944750147602842,-0.05290513464128849,0.04535540986032979,0.15607977737096643,-0.04944750147602846,0.052905134641288404,0.04012626111759285,2.0816681711721685e-17,0.049447501476028416,0.0529051346412885,0.13068769747240497,6.938893903907228e-18,-0.14989460201518004,0.25213635174359256,-0.13068769747240483,2.7755575615628914e-17,0.049447501476028416,0.052905134641288445,0.04535540986032989,-0.15607977737096645,-0.14989460201518007,-0.2521363517435926,0.6583720828200048,-1.3877787807814457e-17,0.14989460201518007,0.2521363517435924,0.04535540986032993,-0.1560797773709664,-0.04944750147602844,-0.05290513464128846,-0.1306876974724049,-3.469446951953614e-18,0.14989460201518007,-0.2521363517435925,0.13068769747240483,0.0,-0.049447501476028465,-0.052905134641288445,0.040126261117592835,8.673617379884035e-18,0.04944750147602843,-0.05290513464128843,0.045355409860329855,0.15607977737096645,-0.04944750147602843,0.052905134641288445,0.04012626111759284,1.9081958235744878e-17,-1.6108690981094062e-17,-9.143139965525917e-19,-5.538983768725029e-18,-7.234246718381846e-18,7.600717696804732e-18,-1.2733421468243493e-18,-4.405808786641945e-19,-7.71311259537612e-19,1.6405954368354466e-17,1.3167658434534182e-18,-8.447984878562134e-18,3.2284408721845754e-18,1.7777044853323402e-17,-2.4593272124459383e-18,-7.425900513209595e-18,-5.075839304974822e-18,-8.493252181899271e-18,-1.372517859035763e-19,-2.8606071986489764e-18,1.915438896421232e-18,-3.488047042557143e-17,-1.7293024651143796e-17,-1.9488063476567354e-17,1.5070929711089495e-17,2.5970256038269445e-18,3.365363543395005e-18,-4.1007688419738106e-19,1.5328359964419028e-18,2.919274582871247e-18,1.5563421018759283e-18,-1.3210702304465738e-18,1.1275401426579111e-17,9.788177213199134e-18,-4.1259916008476197e-19,-7.893052049148498e-18,4.757238199050286e-18,-5.482448985535035e-19,5.257083164423818e-18,-3.392950465339359e-18,8.287460706117115e-18,5.696157280422734e-18,5.818551659005541e-18,7.352716556026915e-18,-1.670449298332344e-17,1.187562779595789e-17,-7.697835424647079e-19,1.096730730923114e-18,-1.9284342641275504e-18,-2.8606071986489764e-18,1.915438896421232e-18,2.919274582871247e-18,1.5563421018759283e-18,-3.392950465339359e-18,8.287460706117115e-18,-3.488047042557143e-17,-1.7293024651143796e-17,-1.3210702304465738e-18,1.1275401426579111e-17,5.696157280422734e-18,5.818551659005541e-18,-1.9488063476567354e-17,1.5070929711089495e-17,9.788177213199134e-18,-4.1259916008476197e-19,7.352716556026915e-18,-1.670449298332344e-17,2.5970256038269445e-18,3.365363543395005e-18,-7.893052049148498e-18,4.757238199050286e-18,1.187562779595789e-17,-7.697835424647079e-19,-4.1007688419738106e-19,1.5328359964419028e-18,-5.482448985535035e-19,5.257083164423818e-18,1.096730730923114e-18,-1.9284342641275504e-18
1.0,0.04012559786629993,0.0,0.049446984135933576,-0.05290410142645101,0.04535410187415548,0.15607726459599344,-0.04944679171797817,0.05290416668702831,0.04012575761412574,1.4932204737971855e-07,0.049446984135933576,0.05290410142645108,0.13068585813521613,-3.469446951953614e-18,-0.14989194436806424,0.25213251823570115,-0.13068570704642876,3.3411455136259094e-07,0.049446984137082255,0.05290449607798847,0.04535410187415552,-0.15607726459599347,-0.14989194436806424,-0.25213251823570115,0.658360460522892,1.3877787807814457e-17,0.1498924156946071,0.2521318435450628,0.045354863270804145,-0.15607771724531058,-0.04944679171797816,-0.05290416668702829,-0.13068570704642876,-3.341145513452437e-07,0.1498924156946071,-0.25213184354506285,0.1306855559753654,1.734723475976807e-17,-0.0494467917168296,-0.052904561334248194,0.04012575761412575,-1.4932204743176025e-07,0.04944698413708218,-0.0529044960779885,0.04535486327080407,0.1560777172453106,-0.049446791716829586,0.0529045613342482,0.04012591737980649,6.938893903907228e-18,1.9505849863889926e-06,-1.1107579788709068e-18,-1.4495369222494209e-06,2.618160673918145e-06,-3.5771711235296737e-07,7.094542882541307e-08,-1.4495369222422427e-06,-2.618160673932095e-06,4.591403433307755e-06,-1.0054810479500579e-18,3.610561440331754e-07,4.274219597029556e-07,-3.5771711235112126e-07,-7.094542882071158e-08,3.6105614403764703e-07,-4.2742195970610473e-07,6.818200042192897e-08,2.171885120988632e-18,-0.0003414506326376845,-0.0002554862884546267,-4.023980223107534e-17,-0.0013405342726487417,0.0007826169366567711,0.0003722207525867099,0.00023139213948273195,-0.0002656738105461255,0.0002791238502192259,-0.00038908135717370223,-6.27536146059146e-05,0.00031209521647831745,-0.000903689332572308,0.00042980404297351564,9.719511075608386e-18,-0.0006469245726874095,-0.0002532869711179045,-7.080679110120386e-05,-0.000351783047191883,-6.341688331712165e-05,-0.00011177036845566913,8.30488025929697e-06,-0.00023139213948272067,-0.0002656738105461244,0.0002193526760652736,-6.132040287384997e-05,5.824815938224345e-18,-9.259360119581007e-05,-1.1841898481244294e-05,-0.00012529018845979227,-0.0003414506326376845,-0.0002554862884546267,-6.27536146059146e-05,0.00031209521647831745,-0.00011177036845566913,8.30488025929697e-06,-4.023980223107534e-17,-0.0013405342726487417,-0.000903689332572308,0.00042980404297351564,-0.00023139213948272067,-0.0002656738105461244,0.0007826169366567711,0.0003722207525867099,9.719511075608386e-18,-0.0006469245726874095,0.0002193526760652736,-6.132040287384997e-05,0.00023139213948273195,-0.0002656738105461255,-0.0002532869711179045,-7.080679110120386e-05,5.824815938224345e-18,-9.259360119581007e-05,0.0002791238502192259,-0.00038908135717370223,-0.000351783047191883,-6.341688331712165e-05,-1.1841898481244294e-05,-0.00012529018845979227
2.0,0.040124410731414706,-2.0816681711721685e-17,0.04944642105415188,-0.05290205992979158,0.04535108515035899,0.15607284796736376,-0.04944565142079922,0.05290232098563781,0.04012504963146042,5.972789654667965e-07,0.049446421054151896,0.052902059929791606,0.13068295397250582,0.0,-0.14988696946332244,0.2521260605690081,-0.13068234958585578,1.3364089631005827e-06,0.04944642107252879,0.052903638493644836,0.04535108515035908,-0.15607284796736376,-0.14988696946332242,-0.25212606056900816,0.6583387617199052,1.3877787807814457e-17,0.14988885468407925,0.2521233619309151,0.045354130603924916,-0.1560746584902975,-0.04944565142079924,-0.0529023209856378,-0.1306823495858558,-1.3364089630624187e-06,0.14988885468407925,-0.2521233619309151,0.13068174535973154,2.7755575615628914e-17,-0.04944565140242234,-0.052903899506642024,0.040125049631460415,-5.972789654858784e-07,0.04944642107252878,-0.05290363849364481,0.04535413060392487,0.15607465849029759,-0.049445651402422325,0.05290389950664203,0.040125688696048364,1.0408340855860843e-17,7.802083185677345e-06,3.211313661277866e-19,-5.797934685835505e-06,1.0472277298838547e-05,-1.4308136472791875e-06,2.837775929554017e-07,-5.7979346858333385e-06,-1.047227729884826e-05,1.836492063074953e-05,-4.752913625280693e-19,1.4441734921178674e-06,1.709614344373786e-06,-1.4308136472675351e-06,-2.8377759295536186e-07,1.4441734921182476e-06,-1.7096143443775015e-06,2.7271657673027813e-07,5.532183936754649e-20,-0.0006828876197183573,-0.000510962366786971,-3.247956494805631e-17,-0.002680969537021043,0.0015651672292739955,0.0007444098085752287,0.0004627671889361503,-0.00053132799910674,0.0005582365456768306,-0.0007781471653006834,-0.0001255044850254639,0.0006241767851780327,-0.0018073085177611,0.0008595747231220429,9.779503595819249e-18,-0.0012937916201595932,-0.00050655428125535,-0.00014160808594285227,-0.0007035507110747946,-0.00012683099344344234,-0.00022353627017796999,1.66094286266346e-05,-0.00046276718893613973,-0.0005313279991067366,0.0004386866730709037,-0.0001226355839857222,6.0175629911106575e-18,-0.00018518036372351437,-2.3683323718968295e-05,-0.0002505753698870895,-0.0006828876197183573,-0.000510962366786971,-0.0001255044850254639,0.0006241767851780327,-0.00022353627017796999,1.66094286266346e-05,-3.247956494805631e-17,-0.002680969537021043,-0.0018073085177611,0.0008595747231220429,-0.00046276718893613973,-0.0005313279991067366,0.0015651672292739955,0.0007444098085752287,9.779503595819249e-18,-0.0012937916201595932,0.0004386866730709037,-0.0001226355839857222,0.0004627671889361503,-0.00053132799910674,-0.00050655428125535,-0.00014160808594285227,6.0175629911106575e-18,-0.00018518036372351437,0.0005582365456768306,-0.0007781471653006834,-0.0007035507110747946,-0.00012683099344344234,-2.3683323718968295e-05,-0.0002505753698870895
3.0,0.04012269989448006,-2.0816681711721685e-17,0.04944581219433734,-0.05289901025721956,0.045346360002340436,0.1560665277136743,-0.0494440806486669,0.05289959767926007,0.04012413716923187,1.3438546292501852e-06,0.04944581219433735,0.05289901025721951,0.1306789851647462,3.469446951953614e-18,-0.1498796776450289,0.25211697901999525,-0.1306776252281588,3.00676135268213e-06,0.0494458122873667,0.05290256188837933,0.04534636000234041,-0.15606652771367435,-0.1498796776450289,-0.2521169790199952,0.6583069879151877,-1.3877787807814457e-17,0.1498839191078889,0.2521109074984758,0.0453532118329054,-0.15607060114653495,-0.04944408064866691,-0.05289959767926008,-0.13067762522815876,-3.006761352657844e-06,0.14988391910788892,-0.25211090749847587,0.13067626589656295,2.7755575615628914e-17,-0.04944408055563758,-0.05290314913776673,0.04012413716923187,-1.3438546292467157e-06,0.049445812287366706,-0.05290256188837935,0.04535321183290533,0.15607060114653507,-0.04944408055563759,0.05290314913776674,0.04012557507255069,3.469446951953614e-18,1.7553942796538243e-05,-2.1212881372799884e-19,-1.3044716645134682e-05,2.3561546940249777e-05,-3.219165266939798e-06,6.384920702062052e-07,-1.3044716645129975e-05,-2.3561546940251106e-05,4.131898657906055e-05,-1.079967007749233e-20,3.249239233692787e-06,3.846404550242137e-06,-3.2191652669300875e-06,-6.384920701980559e-07,3.2492392336913725e-06,-3.846404550240733e-06,6.1357709231869e-07,3.5151867311053464e-20,-0.0010243071039797392,-0.0007664253488473823,-4.137508237257571e-17,-0.004021245221464641,0.0023476066752194566,0.0011165461447340953,0.0006941146929100579,-0.00079695056121487,0.0008373349331969427,-0.0011671930290490873,-0.00018825166604163928,0.0009362400052112628,-0.0027108133201938123,0.0012892910016424337,8.5656790302677e-18,-0.0019405621687312254,-0.0007597895320768434,-0.00021240041854977685,-0.0010552976929687889,-0.00019024137517157042,-0.0003352964425315849,2.4913551284349845e-05,-0.0006941146929100455,-0.0007969505612148663,0.000657989601857919,-0.00018394207992576464,1.592572524473152e-17,-0.000277756103890636,-3.5524141938900406e-05,-0.0003758541289173676,-0.0010243071039797392,-0.0007664253488473823,-0.00018825166604163928,0.0009362400052112628,-0.0003352964425315849,2.4913551284349845e-05,-4.137508237257571e-17,-0.004021245221464641,-0.0027108133201938123,0.0012892910016424337,-0.0006941146929100455,-0.0007969505612148663,0.0023476066752194566,0.0011165461447340953,8.5656790302677e-18,-0.0019405621687312254,0.000657989601857919,-0.00018394207992576464,0.0006941146929100579,-0.00079695056121487,-0.0007597895320768434,-0.00021240041854977685,1.592572524473152e-17,-0.000277756103890636,0.0008373349331969427,-0.0011671930290490873,-0.0010552976929687889,-0.00019024137517157042,-3.5524141938900406e-05,-0.0003758541289173676
4.0,0.04012046559154022,-3.469446951953614e-17,0.049445157494742445,-0.05289495256552801,0.04533992690827379,0.1560583041668157,-0.04944207949743241,0.052895996982153415,0.04012302022156301,2.3890298626871864e-06,0.04944515749474246,0.05289495256552799,0.13067395194321213,6.938893903907228e-18,-0.1498700694268595,0.2521052739738789,-0.13067153416728838,5.344985825991161e-06,0.049445157788746606,0.052901266256750915,0.045339926908273764,-0.15605830416681576,-0.14987006942685943,-0.25210527397387894,0.6582651413248686,2.7755575615628914e-17,0.149877609137743,0.25209448113263205,0.04535210690824763,-0.15606554525596208,-0.04944207949743242,-0.0528959969821534,-0.13067153416728838,-5.344985825973814e-06,0.149877609137743,-0.2520944811326321,0.13066911797523428,3.469446951953614e-18,-0.049442079203428344,-0.05290231019767573,0.04012302022156303,-2.3890298627184114e-06,0.049445157788746544,-0.05290126625675093,0.04535210690824755,0.1560655452559621,-0.04944207920342832,0.05290231019767574,0.04012557651509819,1.214306433183765e-17,3.120538984475591e-05,-1.3558879903173213e-18,-2.3189196677849582e-05,4.1884826944996137e-05,-5.722591466283439e-06,1.1350867846681087e-06,-2.3189196677843324e-05,-4.1884826944997654e-05,7.345133594234602e-05,-1.4399560103323106e-20,5.776092322023704e-06,6.837536845482726e-06,-5.72259146627528e-06,-1.1350867846615478e-06,5.776092322024536e-06,-6.8375368454841665e-06,1.0907242490230556e-06,8.423742660444017e-19,-0.0013657052285333373,-0.0010218723487658873,-3.7062969398784754e-17,-0.005361300768157198,0.0031298910829272155,0.0014886087430950414,0.0009254241982991513,-0.0010625294950958489,0.00111641585990924,-0.0015562145535129828,-0.00025099421254149156,0.0012482801762076627,-0.003614159515511317,0.0017189318449696855,1.0823710754830845e-17,-0.0025871972557139386,-0.0010129803283337423,-0.0002831803238097521,-0.001407018694777274,-0.0002536470733992675,-0.0004470496230035666,3.32171544238759e-05,-0.0009254241982991421,-0.0010625294950958452,0.0008772490763689828,-0.00024523642815119063,4.904448760692207e-18,-0.00037031663904161876,-4.736421937973374e-05,-0.0005011250503232329,-0.0013657052285333373,-0.0010218723487658873,-0.00025099421254149156,0.0012482801762076627,-0.0004470496230035666,3.32171544238759e-05,-3.7062969398784754e-17,-0.005361300768157198,-0.003614159515511317,0.0017189318449696855,-0.0009254241982991421,-0.0010625294950958452,0.0031298910829272155,0.0014886087430950414,1.0823710754830845e-17,-0.0025871972557139386,0.0008772490763689828,-0.00024523642815119063,0.0009254241982991513,-0.0010625294950958489,-0.0010129803283337423,-0.0002831803238097521,4.904448760692207e-18,-0.00037031663904161876,0.00111641585990924,-0.0015562145535129828,-0.001407018694777274,-0.0002536470733992675,-4.736421937973374e-05,-0.0005011250503232329
5.0,0.04011770811311697,-2.0816681711721685e-17,0.049444456868228,-0.052889887062381846,0.04533178651105396,0.15604817776193908,-0.04943964809461123,0.052891519180667146,0.04012169877706824,3.7327824390295805e-06,0.049444456868227994,0.05288988706238189,0.13066785458996125,3.122502256758253e-17,-0.14985814549203427,0.25209094592458825,-0.13066407665366103,8.35083250069063e-06,0.04944445758596894,0.05289975158775819,0.0453317865110539,-0.15604817776193913,-0.14985814549203427,-0.25209094592458814,0.6582132248768198,0.0,0.14986992499275148,0.2520740840057289,0.045350815757754556,-0.15605949086185325,-0.04943964809461124,-0.05289151918066712,-0.130664076653661,-8.350832500669814e-06,0.14986992499275148,-0.25207408400572895,0.13066030210338836,-3.469446951953614e-18,-0.049439647376870344,-0.05290138264718523,0.04012169877706825,-3.732782439039989e-06,0.04944445758596892,-0.05289975158775821,0.0453508157577545,0.1560594908618533,-0.0494396473768703,0.05290138264718525,0.04012569302902553,1.734723475976807e-17,4.875542825062795e-05,-3.3627208005995723e-19,-3.623047925896452e-05,6.544063505112045e-05,-8.940855593177847e-06,1.7735620031108704e-06,-3.62304792589606e-05,-6.544063505112347e-05,0.00011475900332280907,-2.456395547037471e-20,9.024523490332751e-06,1.0682672406093455e-05,-8.940855593168624e-06,-1.773562003104644e-06,9.024523490331289e-06,-1.0682672406097802e-05,1.7041060939303542e-06,-4.277516383634217e-20,-0.0017070781369407416,-0.001277300481009282,-4.100223729214876e-17,-0.006701075637897515,0.003911976275957273,0.001860576592883882,0.0011566852551700719,-0.0013280528026168835,0.0013954761733113127,-0.0019452073442993059,-0.00031373117954107014,0.0015602925984383922,-0.004517302894427642,0.002148476226707666,1.1349910209210475e-17,-0.0032336579335264172,-0.0012661142790021214,-0.00035394433779156276,-0.001758708419126743,-0.00031704713315466843,-0.0005587945492282781,4.1520144247583607e-05,-0.0011566852551700634,-0.0013280528026168817,0.0010964527147862711,-0.00030651516730438756,1.6971378006639758e-18,-0.0004628577878887214,-5.920342229577877e-05,-0.000626386719042453,-0.0017070781369407416,-0.001277300481009282,-0.00031373117954107014,0.0015602925984383922,-0.0005587945492282781,4.1520144247583607e-05,-4.100223729214876e-17,-0.006701075637897515,-0.004517302894427642,0.002148476226707666,-0.0011566852551700634,-0.0013280528026168817,0.003911976275957273,0.001860576592883882,1.1349910209210475e-17,-0.0032336579335264172,0.0010964527147862711,-0.00030651516730438756,0.0011566852551700719,-0.0013280528026168835,-0.0012661142790021214,-0.00035394433779156276,1.6971378006639758e-18,-0.0004628577878887214,0.0013954761733113127,-0.0019452073442993059,-0.001758708419126743,-0.00031704713315466843,-5.920342229577877e-05,-0.000626386719042453
6.0,0.04011442780418419,-3.469446951953614e-17,0.04944371020227656,-0.052883814006300864,0.04532193961822517,0.1560361490374147,-0.04943678659936841,0.05288616463320957,0.040120172818857706,5.37508708161466e-06,0.04944371020227662,0.052883814006300864,0.1306606934378107,-1.0408340855860843e-17,-0.14984390669324388,0.252073995474736,-0.13065525299414305,1.2023987537329583e-05,0.049443711690481736,0.052898017864842654,0.04532193961822513,-0.1560361490374147,-0.1498439066932438,-0.252073995474736,0.6581512422103353,2.7755575615628914e-17,0.14986086693941306,0.25204971757743505,0.045349338286545665,-0.15605243800882365,-0.04943678659936842,-0.05288616463320951,-0.13065525299414305,-1.2023987537329583e-05,0.14986086693941306,-0.25204971757743505,0.1306498189068767,3.122502256758253e-17,-0.04943678511116335,-0.052900366437882373,0.04012017281885773,-5.375087081633742e-06,0.049443711690481715,-0.05289801786484266,0.04534933828654562,0.15605243800882368,-0.04943678511116335,0.05290036643788239,0.04012592461921627,3.469446951953614e-18,7.020283991448311e-05,-3.449541677693138e-19,-5.21674595564467e-05,9.422714952896997e-05,-1.2873664874632203e-05,2.553920329906734e-06,-5.2167459556442675e-05,-9.422714952897208e-05,0.00016523832359889828,-2.97223861191534e-18,1.2994275272572507e-05,1.5381389362961697e-05,-1.2873664874622247e-05,-2.5539203298998554e-06,1.2994275272577276e-05,-1.53813893629633e-05,2.4536580276641516e-06,2.9146403715020475e-18,-0.002048421973289886,-0.0015327068604382142,-4.0482302116987926e-17,-0.00804050931489474,0.004693818097053332,0.002232428692450374,0.0013878874175880954,-0.0015935084902362427,0.0016745127213310556,-0.002334167007614766,-0.00037646162221032257,0.0018722725729400677,-0.00542019926678775,0.0025779031295591875,1.1128492032207325e-17,-0.0038799052738023618,-0.0015191789984200944,-0.00042468899806299173,-0.002110361569506477,-0.0003804405996214182,-0.0006705299590123898,4.9822426970639093e-05,-0.0013878874175880858,-0.0015935084902362374,0.0013155881406687882,-0.0003677748375308366,1.366721165253616e-17,-0.0005553753708427611,-7.104161695958704e-05,-0.0007516377202059224,-0.002048421973289886,-0.0015327068604382142,-0.00037646162221032257,0.0018722725729400677,-0.0006705299590123898,4.9822426970639093e-05,-4.0482302116987926e-17,-0.00804050931489474,-0.00542019926678775,0.0025779031295591875,-0.0013878874175880858,-0.0015935084902362374,0.004693818097053332,0.002232428692450374,1.1128492032207325e-17,-0.0038799052738023618,0.0013155881406687882,-0.0003677748375308366,0.0013878874175880954,-0.0015935084902362427,-0.0015191789984200944,-0.00042468899806299173,1.366721165253616e-17,-0.0005553753708427611,0.0016745127213310556,-0.002334167007614766,-0.002110361569506477,-0.0003804405996214182,-7.104161695958704e-05,-0.0007516377202059224
